,trackId,frame,xCenter,yCenter
64434,138,9660,137.17736000000002,-38.7534
64435,139,9660,165.47503,-39.943540000000006
64436,141,9660,174.35291,-32.97105
64437,142,9660,168.7108,-50.1143
64438,146,9660,108.55033,-67.564
64439,147,9660,78.99175,-83.40786999999999
64440,148,9660,146.01353,-43.97218
64719,4,9690,172.10544,-38.54658
64720,5,9690,176.66281999999998,-36.86264
64721,137,9690,135.73207,-41.99745
64722,138,9690,137.17049,-38.75822
64723,139,9690,166.2037,-39.976420000000005
64724,142,9690,168.78343,-52.37327
64725,146,9690,97.36394,-72.89224
64726,147,9690,59.04704,-94.83100999999999
64727,148,9690,146.06887,-31.59058
64981,4,9720,172.10544,-38.54658
64982,5,9720,176.66281999999998,-36.86264
64983,137,9720,134.20821,-42.39267
64984,138,9720,137.111,-38.78183
64985,139,9720,167.17667,-40.540259999999996
64986,142,9720,168.74563999999998,-54.624469999999995
64987,146,9720,84.50385,-79.83749
64988,149,9720,167.72444,-44.75728
64989,150,9720,72.23644,-102.99221
65251,4,9750,172.10544,-38.54658
65252,5,9750,176.66281999999998,-36.86264
65253,137,9750,132.58231999999998,-42.97652
65254,138,9750,137.1256,-38.76842
65255,139,9750,168.3415,-43.273579999999995
65256,142,9750,168.82121,-56.68555
65257,146,9750,70.06715,-88.10306
65258,149,9750,153.13953,-49.802820000000004
65259,150,9750,91.62359000000001,-92.13257
65498,4,9780,172.10544,-38.54658
65499,5,9780,176.66281999999998,-36.86264
65500,137,9780,131.05698,-43.59192
65501,138,9780,136.68818000000002,-39.043440000000004
65502,139,9780,169.21701000000002,-47.55772
65503,149,9780,137.69329,-55.17296999999999
65504,150,9780,110.65966999999999,-82.19191
65717,4,9810,172.10544,-38.54658
65718,5,9810,176.66281999999998,-36.86264
65719,137,9810,129.57907,-44.22773
65720,138,9810,135.04112,-40.01413
65721,139,9810,169.55161999999999,-52.13265
65722,149,9810,121.69023,-61.69591
65723,150,9810,128.70709,-73.30532
65724,151,9810,133.09166000000002,-24.722939999999998
65725,152,9810,62.313030000000005,-105.12913
66013,4,9840,172.10544,-38.54658
66014,5,9840,176.66281999999998,-36.86264
66015,137,9840,128.06566,-44.90246
66016,138,9840,133.57138999999998,-41.24335
66017,139,9840,169.29384,-56.390730000000005
66018,149,9840,105.19877,-69.44865
66019,150,9840,145.34495,-65.38594
66020,151,9840,132.65089,-28.480420000000002
66021,152,9840,77.23165,-96.63688
66022,153,9840,79.86918,-99.17851
66311,4,9870,172.10544,-38.54658
66312,5,9870,176.66281999999998,-36.86264
66313,137,9870,126.74451,-45.83834
66314,138,9870,132.07044,-42.58781
66315,149,9870,87.74185,-78.37393
66316,150,9870,160.95576,-58.52563000000001
66317,151,9870,132.30273,-31.43852
66318,152,9870,91.09626,-88.97242
66319,153,9870,97.78245,-89.5683
66320,154,9870,74.87796,-101.95799
66650,4,9900,172.10544,-38.54658
66651,5,9900,176.66281999999998,-36.86264
66652,137,9900,125.61979,-46.94318
66653,138,9900,130.57437,-43.89998
66654,149,9900,70.14742,-88.16511
66655,151,9900,131.99882,-33.99309
66656,152,9900,104.15202,-81.84345
66657,153,9900,115.39041999999999,-80.51942
66658,154,9900,92.62714,-92.09011
66659,155,9900,76.0021,-97.20227
66660,156,9900,72.92036,-103.03499000000001
66997,4,9930,172.10544,-38.54658
66998,5,9930,176.66281999999998,-36.86264
66999,137,9930,124.55448,-48.06774
67000,138,9930,129.22543000000002,-45.26486
67001,151,9930,131.57238999999998,-37.01409
67002,152,9930,116.3792,-75.30960999999999
67003,153,9930,132.83905,-71.9063
67004,154,9930,110.47625,-82.7655
67005,155,9930,92.72146,-88.10699
67006,156,9930,90.43388,-93.21046
67007,157,9930,135.84565,-21.75691
67370,4,9960,172.10544,-38.54658
67371,5,9960,176.66281999999998,-36.86264
67372,137,9960,123.45987,-49.10229
67373,138,9960,128.00433,-46.72795
67374,151,9960,131.15778999999998,-40.65435
67375,152,9960,127.41498999999999,-69.26465999999999
67376,153,9960,150.16215,-63.7192
67377,154,9960,128.22568,-73.81689
67378,155,9960,109.2049,-79.68433
67379,156,9960,107.9879,-83.91376
67380,157,9960,135.46001,-26.570290000000004
67381,158,9960,164.23853,-45.17918
67382,159,9960,73.92299,-101.21741
67760,4,9990,172.10544,-38.54658
67761,5,9990,176.66281999999998,-36.86264
67762,137,9990,122.30443000000001,-50.05997
67763,138,9990,126.81338000000001,-48.0649
67764,151,9990,130.59853999999999,-44.39803
67765,152,9990,137.2368,-63.29387
67766,153,9990,167.52239,-56.156690000000005
67767,154,9990,145.85096000000001,-65.41784
67768,155,9990,125.38248999999999,-71.63036
67769,156,9990,125.59013,-75.11944
67770,157,9990,135.18034,-31.3136
67771,158,9990,148.48837,-50.668009999999995
67772,159,9990,90.15871,-92.83057
68153,4,10020,172.10544,-38.54658
68154,5,10020,176.66281999999998,-36.86264
68155,137,10020,121.12083,-51.01343
68156,138,10020,125.76643999999999,-49.497209999999995
68157,151,10020,129.92938,-47.72915
68158,152,10020,144.79555,-54.611090000000004
68159,154,10020,163.42022,-57.589209999999994
68160,155,10020,141.72205,-63.97101
68161,156,10020,143.35096000000001,-66.73021
68162,157,10020,134.42472,-36.069140000000004
68163,158,10020,132.8619,-56.6966
68164,159,10020,106.41735,-84.18889
68165,160,10020,131.08704,-35.496970000000005
68518,4,10050,172.10544,-38.54658
68519,5,10050,176.66281999999998,-36.86264
68520,137,10050,119.98601000000001,-52.02868
68521,138,10050,125.059,-50.96144
68522,151,10050,129.1213,-50.55207
68523,152,10050,147.86888000000002,-42.546859999999995
68524,155,10050,158.32381,-56.47615
68525,156,10050,161.25734,-58.96324
68526,157,10050,133.6597,-40.88446
68527,158,10050,117.32586,-63.43391
68528,159,10050,122.60663999999998,-75.95366
68529,160,10050,130.2866,-41.446740000000005
68868,4,10080,172.10544,-38.54658
68869,5,10080,176.66281999999998,-36.86264
68870,137,10080,118.99412,-53.104569999999995
68871,138,10080,124.51606000000001,-52.456269999999996
68872,151,10080,127.55821,-53.933080000000004
68873,152,10080,147.52728000000002,-29.10026
68874,155,10080,175.37659,-49.26571
68875,157,10080,133.37673,-45.56564
68876,158,10080,101.77646,-70.93014000000001
68877,159,10080,138.3084,-68.19653000000001
68878,160,10080,129.60263,-45.04003
69172,4,10110,172.10544,-38.54658
69173,5,10110,176.66281999999998,-36.86264
69174,137,10110,117.96633,-54.161559999999994
69175,138,10110,123.81862,-53.47948
69176,151,10110,123.76122,-58.9484
69177,157,10110,133.30921999999998,-49.74287
69178,158,10110,86.19784,-79.22668
69179,159,10110,153.86132,-60.96228000000001
69180,160,10110,128.84476999999998,-48.40627
69442,4,10140,172.10544,-38.54658
69443,5,10140,176.66281999999998,-36.86264
69444,137,10140,116.7226,-54.97322
69445,138,10140,123.23316000000001,-54.16086
69446,151,10140,116.09255,-65.53304
69447,157,10140,132.65402,-54.03756
69448,158,10140,70.54217,-88.19778000000001
69449,159,10140,170.20752,-54.27551
69450,160,10140,127.92793999999999,-51.84483
69684,4,10170,172.10544,-38.54658
69685,5,10170,176.66281999999998,-36.86264
69686,137,10170,115.4807,-55.700359999999996
69687,138,10170,122.97592,-54.55248
69688,151,10170,104.09585,-73.65
69689,157,10170,132.11671,-58.48369
69690,160,10170,125.57038999999999,-56.52865
69894,4,10200,172.10544,-38.54658
69895,5,10200,176.66281999999998,-36.86264
69896,137,10200,114.24178,-56.42315
69897,138,10200,122.91703999999999,-54.59251999999999
69898,151,10200,88.07672,-83.95263
69899,157,10200,131.64628000000002,-63.05243000000001
69900,160,10200,119.56913999999999,-61.47984
70104,4,10230,172.10544,-38.54658
70105,5,10230,176.66281999999998,-36.86264
70106,137,10230,112.87153,-57.07045
70107,138,10230,122.9209,-54.60173
70108,151,10230,68.64118,-96.20092
70109,157,10230,130.94606000000002,-67.63374
70110,160,10230,109.80218,-66.83276
70315,4,10260,172.10544,-38.54658
70316,5,10260,176.66281999999998,-36.86264
70317,137,10260,111.48278,-57.684490000000004
70318,138,10260,122.91008000000001,-54.60428
70319,157,10260,129.98004,-72.45742
70320,160,10260,97.2102,-73.55423
70321,161,10260,164.52213,-46.06378
70525,4,10290,172.10544,-38.54658
70526,5,10290,176.66281999999998,-36.86264
70527,137,10290,110.16167,-58.33185
70528,138,10290,122.86448,-54.60464
70529,157,10290,128.37288999999998,-77.4306
70530,160,10290,83.81931,-80.68590999999999
70531,161,10290,146.15248,-52.7588
70756,4,10320,172.10544,-38.54658
70757,5,10320,176.66281999999998,-36.86264
70758,137,10320,108.88471000000001,-59.008559999999996
70759,138,10320,122.81381,-54.63009
70760,157,10320,125.59907,-81.47102
70761,160,10320,68.69895,-89.16386
70762,161,10320,127.72346999999999,-59.73815
70763,162,10320,74.8257,-101.17549
70987,4,10350,172.10544,-38.54658
70988,5,10350,176.66281999999998,-36.86264
70989,137,10350,107.61502,-59.69961
70990,138,10350,122.77011999999999,-54.70938
70991,157,10350,121.87408,-84.46105
70992,161,10350,109.54552,-67.60271999999999
70993,162,10350,91.10535,-92.24718
71210,4,10380,172.10544,-38.54658
71211,5,10380,176.66281999999998,-36.86264
71212,137,10380,106.33448,-60.40071
71213,138,10380,122.46718,-55.17466999999999
71214,157,10380,117.51333999999999,-87.24882
71215,161,10380,91.54119,-76.65195
71216,162,10380,107.38593,-83.79635999999999
71217,163,10380,132.74041,-27.34435
71450,4,10410,172.10544,-38.54658
71451,5,10410,176.66281999999998,-36.86264
71452,137,10410,105.0771,-61.142
71453,138,10410,121.94461000000001,-55.724940000000004
71454,157,10410,112.62806,-89.98595
71455,161,10410,73.61285,-86.67314
71456,162,10410,123.62596,-75.63032
71457,163,10410,131.68493999999998,-36.84752
71730,4,10440,172.10544,-38.54658
71731,5,10440,176.66281999999998,-36.86264
71732,137,10440,103.96262,-62.01193000000001
71733,138,10440,121.44213,-56.27159
71734,157,10440,107.42313999999999,-92.76451999999999
71735,162,10440,139.85652,-67.86634000000001
71736,163,10440,130.48806000000002,-45.25607
71737,164,10440,161.01518000000002,-46.17341
71738,165,10440,170.64293,-43.57958
71739,166,10440,66.22501,-106.86733000000001
72030,4,10470,172.10544,-38.54658
72031,5,10470,176.66281999999998,-36.86264
72032,137,10470,103.07274,-63.065509999999996
72033,138,10470,121.01366999999999,-56.88844
72034,157,10470,102.02317,-95.67071
72035,162,10470,156.07658,-60.50552
72036,163,10470,128.71254,-51.01402
72037,164,10470,145.24049,-52.52401
72038,165,10470,152.38108,-51.72537
72039,166,10470,84.42125,-96.36455
72330,4,10500,172.10544,-38.54658
72331,5,10500,176.66281999999998,-36.86264
72332,137,10500,102.12823,-64.13381
72333,138,10500,120.5449,-57.034209999999995
72334,157,10500,96.36516,-98.58768
72335,162,10500,172.09201000000002,-53.51367
72336,163,10500,126.71534,-54.653769999999994
72337,164,10500,129.28056999999998,-59.42325
72338,165,10500,131.68347,-61.30183
72339,166,10500,102.62688,-86.60098
72598,4,10530,172.10544,-38.54658
72599,5,10530,176.66281999999998,-36.86264
72600,138,10530,120.41798,-57.308969999999995
72601,157,10530,90.48012,-101.55551
72602,163,10530,123.27537,-58.45106
72603,164,10530,112.9936,-66.57047
72604,165,10530,108.03223,-72.1797
72605,166,10530,120.69993000000001,-77.4906
72857,4,10560,172.10544,-38.54658
72858,5,10560,176.66281999999998,-36.86264
72859,138,10560,120.45506999999999,-57.88726
72860,157,10560,84.39381999999999,-104.35157
72861,163,10560,116.98103,-62.97815
72862,164,10560,96.42859,-74.18216
72863,165,10560,84.00218000000001,-84.03855
72864,166,10560,138.51853,-68.95898000000001
72865,167,10560,165.37438,-46.07628
73132,4,10590,172.10544,-38.54658
73133,5,10590,176.66281999999998,-36.86264
73134,138,10590,120.47077,-58.19398
73135,157,10590,78.01146,-106.98066000000001
73136,163,10590,107.87746000000001,-68.02633
73137,164,10590,79.83578,-82.64591
73138,165,10590,60.47881999999999,-96.1874
73139,166,10590,156.25689,-60.91126
73140,167,10590,147.43957,-53.59879
73141,168,10590,66.91845,-106.47684
73405,4,10620,172.10544,-38.54658
73406,5,10620,176.66281999999998,-36.86264
73407,138,10620,120.48233,-58.17556999999999
73408,157,10620,71.48756999999999,-109.81938000000001
73409,163,10620,97.80349,-73.06721
73410,164,10620,63.32552,-92.03761999999999
73411,166,10620,173.41745,-53.42514
73412,167,10620,130.01359,-61.32881999999999
73413,168,10620,84.12339,-96.61664
73634,4,10650,172.10544,-38.54658
73635,5,10650,176.66281999999998,-36.86264
73636,138,10650,120.48781000000001,-58.17674
73637,157,10650,64.91871,-113.03526000000001
73638,163,10650,86.42951,-79.00658
73639,167,10650,112.99895,-69.42577
73640,168,10650,101.19504,-87.44413
73870,4,10680,172.10544,-38.54658
73871,5,10680,176.66281999999998,-36.86264
73872,138,10680,120.47419,-58.1684
73873,163,10680,73.50598000000001,-86.15231
73874,167,10680,96.2152,-78.41558
73875,168,10680,118.02003,-78.95113
73876,169,10680,77.79590999999999,-97.1982
73877,170,10680,167.34143,-45.261959999999995
73878,171,10680,71.32404,-103.84865
74140,4,10710,172.10544,-38.54658
74141,5,10710,176.66281999999998,-36.86264
74142,138,10710,120.58348000000001,-58.28046
74143,163,10710,60.03696,-94.01697
74144,167,10710,79.55081,-88.53419
74145,168,10710,134.46126999999998,-70.70425999999999
74146,169,10710,94.44566,-88.12358
74147,170,10710,148.39798000000002,-52.76765
74148,171,10710,87.08032,-94.95059
74388,4,10740,172.10544,-38.54658
74389,5,10740,176.66281999999998,-36.86264
74390,138,10740,121.16796000000001,-59.35496
74391,167,10740,62.67515,-99.24884
74392,168,10740,150.87337,-63.20045
74393,169,10740,110.36578999999999,-79.66982
74394,170,10740,129.42803,-61.12631999999999
74395,171,10740,102.81961,-86.51458000000001
74613,4,10770,172.10544,-38.54658
74614,5,10770,176.66281999999998,-36.86264
74615,138,10770,121.71327,-61.087419999999995
74616,168,10770,167.37063,-56.307669999999995
74617,169,10770,123.9865,-72.36639
74618,170,10770,110.48801,-70.24141
74619,171,10770,118.45513000000001,-78.50841
74620,172,10770,68.83266,-102.05155
74841,4,10800,172.10544,-38.54658
74842,5,10800,176.66281999999998,-36.86264
74843,138,10800,121.93623999999998,-62.97201
74844,169,10800,134.34448999999998,-64.58426
74845,170,10800,91.45736,-80.2409
74846,171,10800,134.07481,-70.9479
74847,172,10800,87.8605,-91.51116
75051,4,10830,172.10544,-38.54658
75052,5,10830,176.66281999999998,-36.86264
75053,138,10830,122.13525,-64.68675
75054,169,10830,141.30147,-54.72156
75055,170,10830,72.37906,-90.95349
75056,171,10830,149.88075,-64.08497
75057,172,10830,106.62453000000001,-81.53605999999999
75252,4,10860,172.10544,-38.54658
75253,5,10860,176.66281999999998,-36.86264
75254,138,10860,122.4128,-66.26294
75255,169,10860,144.41828,-43.690290000000005
75256,171,10860,165.76743000000002,-57.54606999999999
75257,172,10860,125.37956000000001,-72.12999
75410,4,10890,172.10544,-38.54658
75411,5,10890,176.66281999999998,-36.86264
75412,138,10890,122.7189,-67.5353
75413,169,10890,145.25553,-32.684129999999996
75414,172,10890,144.01293,-63.508680000000005
75579,4,10920,172.10544,-38.54658
75580,5,10920,176.66281999999998,-36.86264
75581,138,10920,122.81656000000001,-68.17690999999999
75582,169,10920,145.51869,-21.28001
75583,172,10920,162.52523,-55.47876
75584,173,10920,74.89705,-101.87872
75762,4,10950,172.10544,-38.54658
75763,5,10950,176.66281999999998,-36.86264
75764,138,10950,122.74355,-68.54476
75765,173,10950,91.69149,-92.41848
75766,174,10950,162.26876000000001,-47.49875
75912,4,10980,172.10544,-38.54658
75913,5,10980,176.66281999999998,-36.86264
75914,138,10980,122.79236999999999,-68.7414
75915,173,10980,108.44146,-83.59116999999999
75916,174,10980,142.56278,-55.63759
76080,4,11010,172.10544,-38.54658
76081,5,11010,176.66281999999998,-36.86264
76082,138,11010,122.80327,-68.78199000000001
76083,173,11010,125.07936000000001,-75.31702
76084,174,11010,122.85731000000001,-64.51522
76085,175,11010,70.96824000000001,-99.59188
76260,4,11040,172.10544,-38.54658
76261,5,11040,176.66281999999998,-36.86264
76262,138,11040,122.56926000000001,-68.93245999999999
76263,173,11040,141.74715,-67.5228
76264,174,11040,103.33278,-74.03487
76265,175,11040,85.78529,-91.4904
76440,4,11070,172.10544,-38.54658
76441,5,11070,176.66281999999998,-36.86264
76442,138,11070,122.39095,-69.14137
76443,173,11070,158.62656,-60.260490000000004
76444,174,11070,84.32075999999999,-84.94008000000001
76445,175,11070,100.70251,-83.48692
76620,4,11100,172.10544,-38.54658
76621,5,11100,176.66281999999998,-36.86264
76622,138,11100,122.31563999999999,-69.32633
76623,173,11100,174.72376,-53.31522
76624,174,11100,65.53778,-97.10725
76625,175,11100,115.77391999999999,-75.78245
76753,4,11130,172.10544,-38.54658
76754,5,11130,176.66281999999998,-36.86264
76755,138,11130,122.38063999999999,-70.01516
76756,175,11130,130.8595,-68.54433
76873,4,11160,172.10544,-38.54658
76874,5,11160,176.66281999999998,-36.86264
76875,138,11160,122.76298,-71.37026999999999
76876,175,11160,146.07838,-61.64082
76993,4,11190,172.10544,-38.54658
76994,5,11190,176.66281999999998,-36.86264
76995,138,11190,123.11843,-72.80731
76996,175,11190,161.43948999999998,-54.93923
77121,4,11220,172.10544,-38.54658
77122,5,11220,176.66281999999998,-36.86264
77123,138,11220,123.46768,-74.25664
77124,175,11220,176.86961000000002,-48.3854
77125,176,11220,171.93511,-42.11061
77246,4,11250,172.10544,-38.54658
77247,5,11250,176.66281999999998,-36.86264
77248,138,11250,123.78843,-75.69758
77249,176,11250,154.1336,-48.04305
77366,4,11280,172.10544,-38.54658
77367,5,11280,176.66281999999998,-36.86264
77368,138,11280,124.00482,-77.08371
77369,176,11280,135.4604,-55.41887
77494,4,11310,172.10544,-38.54658
77495,5,11310,176.66281999999998,-36.86264
77496,138,11310,124.29915,-78.46096999999999
77497,176,11310,117.23183999999999,-63.92264
77498,177,11310,132.15486,-31.35955
77644,4,11340,172.10544,-38.54658
77645,5,11340,176.66281999999998,-36.86264
77646,138,11340,124.55496000000001,-79.75662
77647,176,11340,99.09061,-73.00784
77648,177,11340,130.86217,-40.62296
77794,4,11370,172.10544,-38.54658
77795,5,11370,176.66281999999998,-36.86264
77796,138,11370,124.18715,-80.5748
77797,176,11370,80.33814,-82.82812
77798,177,11370,129.50938,-47.01643
77944,4,11400,172.10544,-38.54658
77945,5,11400,176.66281999999998,-36.86264
77946,138,11400,123.80341000000001,-80.8373
77947,176,11400,61.252019999999995,-93.7167
77948,177,11400,128.34521,-50.55875
78070,4,11430,172.10544,-38.54658
78071,5,11430,176.66281999999998,-36.86264
78072,138,11430,123.80146,-80.83139
78073,177,11430,127.9478,-51.54307
78218,4,11460,172.10544,-38.54658
78219,5,11460,176.66281999999998,-36.86264
78220,138,11460,123.84858999999999,-80.90311
78221,177,11460,127.9548,-51.54938
78222,178,11460,159.96758,-47.86343
78368,4,11490,172.10544,-38.54658
78369,5,11490,176.66281999999998,-36.86264
78370,138,11490,123.80304,-80.84959
78371,177,11490,127.93336000000001,-51.53331
78372,178,11490,141.86847,-55.22923
78518,4,11520,172.10544,-38.54658
78519,5,11520,176.66281999999998,-36.86264
78520,138,11520,123.78993,-80.85703000000001
78521,177,11520,127.942,-51.56975
